project_id;project_name;description;category;cost;district;votes
386;Stationnements vélos allées Maurice Sarraut ;💡 L'IDÉE EXPRIMÉE PAR @Camille : Utiliser l'espace inutilisé devant la résidence au 29 allées Maurice Sarraut pour y mettre des stationnements Vélos/Motos qui manque vraiment dans cette rue.🔎 CE QUE PRÉVOIENT LES SERVICES : La proposition d'implanter des stationnements vélos devant la résidence 29 allées Maurice Sarraut est retenue. Trois appuis vélos pourront être implantés.;Éco-mobilité et transports;360.0;6 - Saint-Cyprien;29
240;Mise en place de tables dans le Parc des Cèdres;💡 L'IDÉE EXPRIMÉE PAR @Chafika.M : Il serait nécessaire de mettre en place davantage de tables au Parc des Cèdres.🔎 CE QUE PRÉVOIENT LES SERVICES : Mise en place de 2 à 5 tables de pique-nique à proximité de l'aire de jeux et dans le parc.;Cadre de vie;10000.0;18 - Lardenne / Pradettes / Basso-Cambo;33
230;Installation de poubelles à déjection aux Sept Deniers;💡 L'IDÉE EXPRIMÉE PAR @nicotlsain : Installer sur le quartier des sept deniers, des poubelles et sacs pour les déjections animales.🔎 CE QUE PRÉVOIENT LES SERVICES : Le quartier des Sept-Deniers bénéficient déjà d'un certain nombre de distributeurs à déjections canines: (rue E Guyaux, angle rue J Gayral/rue des Troènes, angle rue des Troènes/rue des Peupliers, passage Flourac, au 23 che des Sept Deniers, 2 au niveau de la base de loisirs des Ponts Jumeaux ainsi qu'au jardin de la Ludothèque près de la place Job).Nous proposons d'ajouter 3 dispositifs (distributeurs et Corbeilles) un au niveau de la base de Loisirs des Ponts Jumeaux et deux autres dans l'espace vert entre le chemin des Sept Deniers et la rue des Troènes.;Cadre de vie;6000.0;7 - Sept Deniers / Ginestous-Sesquières / Lalande;19
290;Mise en place d'uritrottoirs dans le quartier Belfort/ Bayard;💡 L'IDÉE EXPRIMÉE PAR @LouisaBenatre : Mettre en place des Uritrottoirs dans les rues autour de la place Belfort/rue Bayard (à proximité des bars) afin d'éviter les odeurs persistantes et de récupérer l'urine dans des jardinières pour rendre nos rues plus agréables🔎 CE QUE PRÉVOIENT LES SERVICES : Un équipement de ce type est déjà en fonctionnement à proximité de la place Belfort, au 1 rue de l’Orient. A noter que l'implantation d'un uritrottoir est soumise à diverses contraintes: ne pas trop restreindre la largeur de passage sur le trottoir, l'absence de réseaux en sous-sol... La notion d'acceptabilité avec les riverains est également à prendre en compte (vis-à-vis à l’aplomb du dispositif, à l’angle de rues qui pourrait surprendre un passant...). Certains lieux à proximité d'écoles sont donc à exclure. Pour le secteur évoqué, les angles des rues Guillemin Tarayre et Agathoise ainsi que rues Laffite/Bertrand de Born font partie des sites pré-identifiés.;Cadre de vie;8000.0;3 - Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy;217
352;Securisation et coloriage traversée Avenue de Muret - Ecole maternelle Maurice Becanne;💡 L'IDÉE EXPRIMÉE PAR @ugrandi : Le feu qui traverse l'avenue de Muret pour se rendre à l'école maternelle Maurice Becanne en Impasse Butinon est pris par nombre d'enfants et de parents. Il est aussi peu visible aux voitures, scooters, vélos et trottinettes. Les risque de se faire renverser y est récurrent. Un aménagement sympathique et coloré pourrait à la fois plaire aux enfants et signaler aux usagers de la route la traversée (par exemple avec un dos d’âne et du coloriage autour des feux).🔎 CE QUE PRÉVOIENT LES SERVICES : Améliorer la visibilité de la traversée piétonne devant l'école Maurice Bécanne afin de sécuriser le cheminement des familles qui se rendent à l'école.;Éco-mobilité et transports;50000.0;15 - Croix de Pierre / Route d'Espagne;71
256;Installations de nichoirs à chauve-souris et martinets autour de l'hôpital Purpan;💡 L'IDÉE EXPRIMÉE PAR @jordan_samson : Afin de favoriser la biodiversité en ville et lutter contre la prolifération de moustique, il est opportun d'installer dans l'ensembles des quartiers impactés par les moustiques de nombreux nichoirs extérieures pour les chauves-souris et les oiseaux. Ex le quartier pupan. Rappeleons que les travaux d'isolation par l'extérieure des batiments sont un des principaux facteurs de destruction des espaces de nidifications de ces espèces utiles. Entre 150 et 2500€ par nichoir en fonction des modèles.🔎 CE QUE PRÉVOIENT LES SERVICES : Le type d’équipement, leur nombre et leur emplacement doivent être étudiés.;Nature en ville et biodiversité;10000.0;20 - Arènes Romaines / Ancely / Saint-Martin du Touch / Purpan;213
274;Végétalisation des pieds des arbres Avenue des Minimes;💡 L'IDÉE EXPRIMÉE PAR @Laurent : Du pont des Minimes à l'église des Minimes, afin de rendre plus attrayante et accueillante l'avenue et afin de ramener de la végétation et de la biodiversité à la ville, les pieds des arbres plantés peuvent accueillir des arbustes verts comme dans d'autres endroits de la ville. Actuellement les pieds des arbres servent de dépôt à cartons ou sacs poubelles.🔎 CE QUE PRÉVOIENT LES SERVICES : La plantation d'arbustes ne semble pas adaptée. Il faudrait privilégier la plantation de végétaux couvresols (type : romarin, lierre, pervenche, alys maritime...). Pour limiter les piétinements et autres dégradations, la pose de ganivelles s'impose.;Nature en ville et biodiversité;23000.0;8 - Minimes / Barrière de Paris / Ponts-Jumeaux / La Vache / Raisins / Fondeyre;249
306;Sécuriser l'avenue d'Atlanta avec de l'éclairage pour les piétons et les vélos (de la portion entre l'impasse Colombus et le LIDL, soit 500m);"💡 L'IDÉE EXPRIMÉE PAR @vincent : Bonjour Vers 21h nous sommes nombreux à quitter notre travail et sortir de la station métro Argoulets direction l'Avenue d'Atlanta, vous commencez à marcher et donc vous êtes dans le noir ! Se promener à pied /vélo entre la station de métro et la route d'Albi est très dangereux ; Nous demandons un projet pour éclairer le trottoir. Merci🔎 CE QUE PRÉVOIENT LES SERVICES : Dans le respect de l'enveloppe financière allouée à chaque idée, il est possible de doter d'éclairage la portion entre l'impasse Colombus et le magasin LIDL, soit sur 502 mètres.";Énergie et bâtiments;250000.0;10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux;59
241;Terrain de basket / volley / foot à Lardenne;💡 L'IDÉE EXPRIMÉE PAR @Antonio : Nous savons que la musique et le sport sont des domaines qui participent au bien être social des jeunes. Or la plupart des activités dans les centres culturels sont payantes pour une pratique annuelle. Ce serait génial d’avoir également des accès libres au sports collectifs dans plus de quartier (Lardenne, Minimes, etc.) un peu comme au stadium (où il y a du basket, foot, course, beach volley, tennis). Plusieurs espaces sont abandonnés. Pas de terrain de basket libre à Lardenne par exemple🔎 CE QUE PRÉVOIENT LES SERVICES : Compléter l'offre du quartier sur le secteur de Lardenne.Notamment avec le projet d'ouverture du jardin du petit Capitole où il y a déjà des cages Foot/hand et panier de basket : offre à étoffer.;Cadre de vie;30000.0;18 - Lardenne / Pradettes / Basso-Cambo;78
289;Installation d'ombrières sur les jeux d'enfants à la Maourine;💡 L'IDÉE EXPRIMÉE PAR @Lilou : Les aires de jeux du Parc de la Maourine sont très exposées au soleil. L'idée serait d'installer des ombrieres au dessus des jeux particulièrement des toboggans afin qu'ils puissent être utilisés toute la journée en été🔎 CE QUE PRÉVOIENT LES SERVICES : Il s'agirait d'installer des ombrières resistant aux vents forts comme cela a été déjà réalisé sur d'autres aires de jeux (Borderouge)A la Maourine, la disposition de l'aire de jeux comportant une diversité importante de modules différents, une seule ombrière ne pourra pas suffire. Au vu de l'investissement le devis permettra d'affiner précisément le potentiel à couvrir.;Adaptation au changement climatique;120000.0;9 - Trois Cocus / Borderouge / Croix-Daurade / Paléficat / Grand Selve;255
341;Installation de toilettes publiques au Parc de Gironis;💡 L'IDÉE EXPRIMÉE PAR @AssoLafourguette : Installer des sanitaires gratuits pour permettre un accès à l’assainissement pour tous et renforcer la salubrité et l’hygiène sur le domaine public Ce type d’installation est préconisé par le Ministère de la transition écologique De nombreux modèles de sanitaires publics existent, y compris sans raccordement. Les équipements pourraient être installés à proximité des terrains de foot, aires de jeux et barbecue🔎 CE QUE PRÉVOIENT LES SERVICES : Installation de toilettes sèches dans le parc de Gironis.;Cadre de vie;70000.0;14 - Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur;59
358;Arborer la rue Jean Mermoz;💡 L'IDÉE EXPRIMÉE PAR @Marine : Pour lutter contre les îlots de chaleur, et valoriser cette rue très minérale et invivable l'été (plein Sud), il serait intéressant de planter des arbres côté Sud de la Rue.🔎 CE QUE PRÉVOIENT LES SERVICES : Création d'ilots végétalisés au niveau de surlargeurs de trottoir et en supprimant quelques places de stationnement.;Nature en ville et biodiversité;250000.0;16 - Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette;51
242;Planter des arbres le long du boulevard Jean Brunhes;💡 L'IDÉE EXPRIMÉE PAR @Magali : Implanter des arbres sur le boulevard Jean Brunhes. Les places de stationnement sont nombreuses et quelques unes pourraient utilement être sacrifiées à cet effet. Cela rendrait le boulevard, voie vers la promenade en bord de digue, plus agréable, et contribuerait à réduire l'effet de chaleur en période estivale.🔎 CE QUE PRÉVOIENT LES SERVICES : A étudier en fonction de l’encombrement du sous-sol par des réseaux. A l' arbitrage : la suppression du stationnement.;Nature en ville et biodiversité;100000.0;19 - Casselardit / Fontaine-Bayonne / Cartoucherie;245
379;Améliorer éclairage trottoir allées de Barcelone entre Héraclès et Ponts-Jumeaux;💡 L'IDÉE EXPRIMÉE PAR @AM : Éclairer/améliorer l'éclairage du trottoir piétons entre la place Héraclès et les Ponts-Jumeaux afin de voir où l'on marche/sur quoi on marche dès que la nuit est tombée🔎 CE QUE PRÉVOIENT LES SERVICES : Sur les allées de Barcelone, pour leur partie située entre la place Héracles et les Ponts-Jumeaux, il est proposé la réalisation d'un réseau d'éclairage neuf côté habitations, soit environ la fourniture et pose de 20 mats d'éclairage (avec réseau enterré).;Énergie et bâtiments;250000.0;2 - Amidonniers / Compans-Caffarelli / Brouardel;108
338;Installation de toilettes sèches sur la place des Tibaous;💡 L'IDÉE EXPRIMÉE PAR @Herbach : Lors de manifestations et animations publiques sur les places (forum des associations, etc..), il n'y a que la place de l'église qui soit équipée de sanisettes à Saint Simon. la place des Tibaous voit son animation se développer, il serait bon de prévoir une sanisette pour cette place, et, par anticipation, pour la place publique de Guilhermy.🔎 CE QUE PRÉVOIENT LES SERVICES : Installation de toilettes sèches sur la place des Tibaous;Cadre de vie;70000.0;14 - Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur;47
309;Offrir une traversée sécurisée pour les piétons et les cycles des ponts (sortie n°17);💡 L'IDÉE EXPRIMÉE PAR @Polkhra : La traversée des ponts au dessus du périphérique (sortie n°17) entre l'avenue de Castres et Balma n'est pas sécurisé pour les piétons et les cycles. Les traversées piétonnes des deux côtés ont des bordures hautes sur les trottoirs, difficile d'accès pour les PMR. Et pour les cycles, il n'y a aucun aménagement sécurisé. Il serait intéressant de réaménager les traversées piétonnes et de prévoir une bande cyclable pour permettre la traversée de ces ponts.🔎 CE QUE PRÉVOIENT LES SERVICES : L'idée est intéressante, notamment pour la partie amélioration des cheminements piétons et personnes à mobilité réduite mais pour les cyclistes cela sera étudée dans le cadre du projet de réseau express vélo (REV 10), après une étude de circulation.;Éco-mobilité et transports;150000.0;11 - Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée;166
321;Rénovation piste cyclable rue Claude Gonin et vers la Cité de l'espace;💡 L'IDÉE EXPRIMÉE PAR @cbontemps : Les bandes cyclables rue Claude Gonin et la continuité jusqu'à la Cité via chemin Carosse existent mais ont besoin au moins d'un bon coup de peinture pour être visibles, et si possible d'améliorer le revêtement pour le confort des vélos mais aussi des trottinettes qui ont de plus petites roues. Ces pistes cyclables relient la Cité, la gare de Montaudran, le cœur de quartier Gonin, et le centre commercial LIDL. Elles sont beaucoup empruntées.🔎 CE QUE PRÉVOIENT LES SERVICES : L'amélioration des aménagements pour les modes actifs sur la rue Gonin fait partie des sujets traités par les études urbaines du métro Séquence 5. En attendant des aménagements lourds qui pourraient intervenir à moyen terme, l’entretien des bandes cyclables actuelles (renouvellement des peintures) est réalisable.;Éco-mobilité et transports;80000.0;12 - Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère;194
234;Garages à vélo école Lardenne;💡 L'IDÉE EXPRIMÉE PAR @Tilde : Il y a très peu de garages à vélo à l'école élémentaire Lardenne, ce serait bien d'en avoir plus et motiverait les parents et enfants!🔎 CE QUE PRÉVOIENT LES SERVICES : Une solution alternative est proposée : installation de racks à vélo dans les 2 écoles : maternelle et primaire.;Éco-mobilité et transports;15000.0;18 - Lardenne / Pradettes / Basso-Cambo;32
393;Végétalisation et débitumisation de l'avenue du Cimetière;"💡 L'IDÉE EXPRIMÉE PAR @Toulouse_en_Transtion_Est  : Débitumisation sous certains arbres de l’avenue du Cimetière (ceux sans place de parking, vélo ou bornes électriques). Comme devant le 24 avenue du cimetière et rue des 3 Piliers à Arnaud Bernard. Les objectifs sont à la fois écologique et esthétique : 
Réduire les inondations en permettant de mieux absorber les excès d'eau qui seront bénéfiques aux arbres 
Améliorer la qualité des sols pour les arbres 
Augmenter la biodiversité 
Avoir plus de vert et de la couleur dans l'avenue
🔎 CE QUE PRÉVOIENT LES SERVICES :   L'avenue du Cimetière pourrait être débitumisée sur deux types d'espace (75 places de stationnement en épi et espaces entre les pieds d'arbres). Dans un premier temps, le projet pourrait s'étendre de la rue Saint Paul au parking du cimetière. Puis, dans un second temps (hors budget participatif) sur le parking au droit de l'entrée du cimetière.Le projet consisterait à ôter l'enrobé présent entre les pieds d'arbres et serait remplacé par des dalles de béton engazonnés permettant le stationnement des véhicules. Ceci permettra à la fois de réduire la surface artificialisée tout en conservant l'offre de stationnement sur voirie.Un tel projet serait à soumettre à l'avis du SDIS 31 afin de garantir la compatibilité avec la desserte incendie des immeubles.Enfin, le dispositif ""des Fleurs sur mon mur"" peut être proposé aux habitants pour végétaliser ces rues. Les façades peuvent par exemple être végétalisées à la demande du propriétaire, avec l'accompagnement de la collectivité. Le ou la propriétaire devra par ailleurs s'engager à entretenir les fosses sur le long terme. Ce dispositif sera soumis à des conditions de faisabilité technique : absence de réseaux souterrains, absence de caves ou de vide sanitaire, continuité piétonne à respecter. Une analyse de faisabilité technique sera menée par les services techniques de la ville et de la métropole, une fois la demande faite par les habitants via le formulaire en ligne disponible sur le site internet de la collectivité. Plus d'informations sur : https://metropole.toulouse.fr/actualites/des-fleurs-sur-mon-mur";Nature en ville et biodiversité;250000.0;4 - Lapujade / Bonnefoy / Périole / Marengo / La Colonne;86
269;Apaiser et végétaliser la rue de la dalbade;"💡 L'IDÉE EXPRIMÉE PAR @kd9 : Bonjour, La rue de la dalbade est très minérale et les pourtours de l'école sont très dangereux car les véhicules ne respectent pas les vitesses dans cette rue. En réaménageant le devant de l'école avec des arbustes et un passage surélevé permettrait de réduire la vitesse des véhicules et apaiser cette partie🔎 CE QUE PRÉVOIENT LES SERVICES : L'école maternelle Fabre bénéficie du dispositif rue scolaire au droit de la rue Saint-Jean depuis le mois de janvier 2023.Ce dispositif permet de réduire la circulation aux heures d'entrée et sortie des éléves au droit de l'école maternelle. Une évaluation du dispositif est prévue très prochainement auprès des parents d'élèves et riverains. En fonction des retours, des aménagements complémentaires pourront être réalisés.En ce qui concerne les problématiques de sécurité rue de la Dalbade et aux abords de l'école élémentaire Fabre, un plateau ralentisseur est déjà présent et les comptages de vitesse sont faibles.Toutefois, il peut être proposé, en complément du plateau existant, le déploiement d'un dispositif de ralentissement sur la rue. Les marquages au sol pourront également être repris en particulier pour les passages piétons aux abords de l'école.Une place de stationnement sera aussi supprimée à l'angle de Dalbade et St Jean pour une meilleure visibilité de la traversée piétonne.Concernant l'aspect très minéral de la rue de la Dalbade, il peut être proposé de venir ""végétaliser"" la rue Pierre Brunière (type projet d'arbuste formés en tige) dont le trottoir est plus large que celui de la rue de la Dalbade (sous réserve de l'accord de l'Architecte des Bâtiments de France et de l'absence de réseaux). En effet, la rue de la Dalbade est longue et un tel aménagement n'est pas compatible avec les délais et budget associés à ce budget participatif.";Éco-mobilité et transports;75000.0;1 - Capitole / Arnaud Bernard / Carmes;128
249;Recours accru au photovoltaïque et à l'éolien sur les bâtiments publics;💡 L'IDÉE EXPRIMÉE PAR @Loland : Je propose l'installation de modules alliant éoliennes et panneaux solaires sur les toits des bâtiments publics du quartier (Lycée hôtelier, pole de formation aux métiers de la santé, Zénith etc...) mais aussi des autres quartiers pour les alimenter en électricité verte et ainsi, accélérer la transition énergétique de la ville. Des sociétés françaises proposent ce genre de service. Je précise que je n'ai pas de lien avec ces sociétés découvertes dans des revues spécialisées.🔎 CE QUE PRÉVOIENT LES SERVICES : A étudier en fonction des bâtiments choisis et de la surface.;Énergie et bâtiments;250000.0;19 - Casselardit / Fontaine-Bayonne / Cartoucherie;334
317;Replanter jardin Sacarin;💡 L'IDÉE EXPRIMÉE PAR @Dbon'air : Replanter arbres, bosquets et arbustes jardin Sacarin pour améliorer son état actuel plutôt défraichi.🔎 CE QUE PRÉVOIENT LES SERVICES : Le parc Sacarin est un parc bien végétalisé mais qui souffre d'un état général vieillissant (mobilier, cheminement, clôtures,....). Au-delà de nouvelles plantations, il s'agit d'aller vers une rénovation de ce parc.;Nature en ville et biodiversité;50000.0;11 - Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée;99
389;Créer des toilettes pour les jardins de la Colonne et de l'Observatoire;💡 L'IDÉE EXPRIMÉE PAR @marie65 : Les jardins de la Colonne et de l'Observatoire abritent des jeux pour enfant et des évènements ponctuels (cinéma plein air, etc), qui attirent un public varié. En été, les riverains y viennent également pour trouver de la fraîcheur. Or ni les 2 parcs ni le quartier n'offrent de sanitaires, ce qui crée une gêne pour les usagers et décourage leur venue. Il serait utile d'installer des toilettes publiques à proximité directe de ces 2 parcs, afin d'améliorer le confort des usagers.🔎 CE QUE PRÉVOIENT LES SERVICES : Il est envisageable de créer des toilettes publiques à proximité de ces jardins. Néanmoins, les jardins de la Colonne et de l'Observatoire sont classés aux Monuments Historiques.De même, la clôture, le jardin et l'écurie sont inscrits au titre des monuments historiques. En cas de succès lors du vote, un dossier après études devrait donc être déposé auprès de la DRAC (Ministère de la Culture) au moment du dépôt du Permis de Construire.De plus, des travaux de raccordements aux divers réseaux enterrés devront être réalisés.;Cadre de vie;100000.0;4 - Lapujade / Bonnefoy / Périole / Marengo / La Colonne;107
266;Danger croisement entre les rues Lafayette et du Rempart Villeneuve;💡 L'IDÉE EXPRIMÉE PAR @lola31 : Nécessité impérieuse de revoir la signalisation à ce croisement, il y a beaucoup de passages et c'est très dangereux.🔎 CE QUE PRÉVOIENT LES SERVICES :  Cette intersection est sujette à un flux automobile et piétons important. Il est donc proposé de venir renforcer le marquage au sol rue du Rempart Villeneuve au niveau du plateau ralentisseur. La démarche de mise en oeuvre du code de la rue pourra compléter cette sécurisation.;Cadre de vie;1000.0;1 - Capitole / Arnaud Bernard / Carmes;36
318;Réhabiliter la place Raspail;💡 L'IDÉE EXPRIMÉE PAR @Supacrum : La place Raspail pourrait avoir beaucoup de charme mais présente peu de d'attractivité du fait de très faibles équipements. Ainsi, je propose d'en faire l'un des points d'échange et de contact des riverains en y installant certaines structures basiques : barres de work-out, boîte à livres, composteurs, tables de jeu d'échecs/dames, etc... Une fontaine pourrait aussi l'égayer!🔎 CE QUE PRÉVOIENT LES SERVICES : L'idée est recevable excepté pour la mise à disposition d'une fontaine qui ne rentrerait pas dans le budget maximal alloué à chaque idée du budget participatif.;Cadre de vie;50000.0;11 - Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée;39
